date,municipality,municipality_type,psgc_code,latitude,longitude,climate_zone,supply_system,grid_connected,planned_grid_connection_year,population,households_estimated,electrification_rate_est,residential_customer_count,nonresidential_customer_count,customer_count,economic_load_index,urban_intensity_index,consumption_kwh,peak_demand_kw,available_capacity_kw,capacity_utilization_pct,outage_minutes,temperature_mean_c,temperature_min_c,temperature_max_c,humidity_mean_pct,rainfall_mm,heat_index_mean_c,wind_speed_mean_kph,cloud_cover_mean_pct,is_holiday,holiday_name,holiday_type,is_weekend,day_of_week,month,quarter,year,is_special_event,special_event_name,record_status,record_notes,data_split,energy_anchor_type,data_classification,municipality_population_share_pct,consumption_lag_1,consumption_lag_2,consumption_lag_7,consumption_lag_14,consumption_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,temperature_lag_1,rainfall_lag_1,consumption_vs_30d_pct,demand_level
2020-02-11,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68901,16867,0.8213,13854.0,693.0,14547.0,0.88,0.72,35102.71,2187.33,4555.45,48.02,0,28.59,22.84,33.11,76.82,0.0,33.03,7.66,56.53,0,,,0,Tuesday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0718,34488.29,30363.57,33421.75,34895.31,29094.76,32387.868571,32659.452857,32172.277667,1353.273816,28.77,1.0,9.108563,NORMAL
2020-02-12,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68901,16867,0.8214,13854.0,693.0,14547.0,0.88,0.72,33561.53,2098.12,4647.7,45.14,0,28.22,22.71,32.55,76.54,0.0,32.1,9.26,68.83,0,,,0,Wednesday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0718,35102.71,34488.29,32675.43,33528.24,34001.42,32628.005714,32674.267143,32372.542667,1677.592142,28.59,0.0,3.672827,NORMAL
2020-02-13,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68902,16868,0.8214,13856.0,693.0,14549.0,0.88,0.72,34042.75,2177.91,4530.74,48.07,0,28.83,22.96,33.44,81.12,0.0,34.5,10.65,56.36,0,,,0,Thursday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0718,33561.53,35102.71,32212.46,33304.49,32694.81,32754.591429,32676.645,32357.879667,1714.785861,28.22,0.0,5.206986,NORMAL
2020-02-14,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68903,16868,0.8214,13856.0,693.0,14549.0,0.88,0.72,31988.72,2023.4,4480.04,45.16,0,28.28,22.73,32.65,84.56,2.36,33.63,7.63,60.6,0,,,0,Friday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0719,34042.75,33561.53,32300.88,33861.81,31734.68,33016.061429,32729.377857,32402.811,1757.357078,28.83,0.0,-1.277948,NORMAL
2020-02-15,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68903,16868,0.8215,13857.0,693.0,14550.0,0.88,0.72,32963.12,2078.81,4541.03,45.78,0,28.99,23.06,33.66,79.26,1.02,34.56,8.37,58.29,0,,,1,Saturday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0718,31988.72,34042.75,31252.7,32390.83,32102.44,32971.467143,32595.585714,32411.279,1782.313514,28.28,2.36,1.70262,NORMAL
2020-02-16,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68904,16869,0.8215,13858.0,693.0,14551.0,0.88,0.72,32255.18,1967.4,4526.87,43.46,0,29.21,23.2,33.94,85.57,3.34,36.68,9.92,64.21,0,,,1,Sunday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0719,32963.12,31988.72,30363.57,29570.65,32463.77,33215.812857,32636.463571,32439.968333,1616.984032,28.99,1.02,-0.569632,NORMAL
2020-02-17,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68904,16869,0.8215,13859.0,693.0,14552.0,0.88,0.72,34241.57,2119.03,4575.82,46.31,0,28.51,22.85,32.95,84.54,0.65,34.27,10.31,67.84,0,,,0,Monday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0719,32255.18,32963.12,34488.29,32965.93,31791.48,33486.042857,32828.215714,32433.015333,1152.112593,29.21,3.34,5.576277,NORMAL
2020-02-18,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68905,16869,0.8216,13859.0,693.0,14552.0,0.88,0.72,33086.0,2078.73,4462.84,46.58,0,27.57,22.39,31.65,81.06,0.0,31.19,9.88,67.28,0,,,0,Tuesday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0719,34241.57,32255.18,35102.71,33421.75,29286.19,33450.797143,32919.332857,32514.685,1119.658182,28.51,0.65,1.757098,NORMAL
2020-02-19,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68906,16870,0.8216,13861.0,693.0,14554.0,0.88,0.72,32872.15,2035.48,4590.55,44.34,0,28.05,22.56,32.36,77.46,0.0,31.83,7.02,51.9,0,,,0,Wednesday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.072,33086.0,34241.57,33561.53,32675.43,32153.05,33162.695714,32895.350714,32641.345333,850.984773,27.57,0.0,0.707093,NORMAL
2020-02-20,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68906,16870,0.8216,13861.0,693.0,14554.0,0.88,0.72,33563.26,2073.9,4521.4,45.87,0,28.12,22.6,32.45,79.33,0.0,32.28,10.41,53.03,0,,,0,Thursday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0719,32872.15,33086.0,34042.75,32212.46,32454.66,33064.212857,32909.402143,32665.315333,836.909635,28.05,0.0,2.748924,NORMAL
2020-02-21,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68907,16870,0.8217,13862.0,693.0,14555.0,0.88,0.72,33496.54,2064.23,4534.15,45.53,0,28.49,22.85,32.92,77.87,6.29,32.96,12.81,55.34,0,,,0,Friday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.072,33563.26,32872.15,31988.72,32300.88,32476.13,32995.714286,33005.887857,32702.268667,759.514664,28.12,0.0,2.428796,NORMAL
2020-02-22,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68907,16870,0.8217,13862.0,693.0,14555.0,0.88,0.72,32223.12,1989.72,4634.38,42.93,0,28.42,22.81,32.83,79.83,1.81,33.14,10.79,64.51,0,,,1,Saturday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0719,33496.54,33563.26,32963.12,31252.7,32172.55,33211.117143,33091.292143,32736.282333,628.911138,28.49,6.29,-1.567564,NORMAL
2020-02-23,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68908,16871,0.8217,13864.0,693.0,14557.0,0.88,0.72,29725.73,1831.54,4567.85,40.1,0,27.71,22.42,31.86,74.1,2.52,30.61,11.06,51.35,0,,,1,Sunday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.072,32223.12,33496.54,32255.18,30363.57,32315.06,33105.402857,33160.607857,32737.968,731.389376,28.42,1.81,-9.201054,NORMAL
2020-02-24,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68908,16871,0.8218,13864.0,693.0,14557.0,0.88,0.72,34502.58,2146.32,4495.2,47.75,0,28.77,22.88,33.41,78.08,0.0,33.74,7.79,37.94,0,,,0,Monday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.072,29725.73,32223.12,34241.57,34488.29,30182.96,32744.052857,33115.047857,32651.657,1471.669997,27.71,2.52,5.668695,NORMAL
2020-02-25,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68909,16871,0.8218,13865.0,693.0,14558.0,0.88,0.72,32622.62,2030.12,4494.29,45.17,0,28.12,22.89,32.24,82.36,25.54,32.8,11.57,64.41,1,EDSA People Power Anniversary,SPECIAL_NON_WORKING,0,Tuesday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.072,34502.58,29725.73,33086.0,35102.71,29323.54,32781.34,33116.068571,32795.644333,1518.497244,28.77,0.0,-0.527583,NORMAL
2020-02-26,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68910,16872,0.8218,13866.0,693.0,14559.0,0.88,0.72,33200.73,2080.43,4548.96,45.73,0,27.99,22.55,32.26,80.42,1.66,32.13,7.41,49.17,0,,,0,Wednesday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0721,32622.62,34502.58,32872.15,33561.53,33688.49,32715.142857,32938.919286,32905.613667,1513.093033,28.12,25.54,0.896857,NORMAL
2020-02-27,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68910,16872,0.8219,13867.0,693.0,14560.0,0.88,0.72,31859.76,1986.63,4493.52,44.21,0,28.52,22.85,32.97,77.02,0.0,32.88,10.8,69.31,0,,,0,Thursday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.072,33200.73,32622.62,33563.26,34042.75,34895.31,32762.082857,32913.147857,32889.355,1523.834158,27.99,1.66,-3.130481,NORMAL
2020-02-28,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68911,16873,0.8219,13868.0,693.0,14561.0,0.88,0.72,33344.32,2098.35,4546.03,46.16,0,28.5,22.88,32.91,80.68,5.54,33.51,11.78,63.18,0,,,0,Friday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0721,31859.76,33200.73,33496.54,31988.72,33528.24,32518.725714,32757.22,32788.17,1510.527837,28.52,0.0,1.696191,NORMAL
2020-02-29,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68911,16873,0.8219,13869.0,693.0,14562.0,0.88,0.72,30685.9,1900.8,4541.66,41.85,0,28.3,22.73,32.67,75.69,0.0,32.14,9.11,66.18,0,,,1,Saturday,2,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.072,33344.32,31859.76,32223.12,32963.12,33304.49,32496.98,32854.048571,32782.039333,1495.12213,28.5,5.54,-6.39417,NORMAL
2020-03-01,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68912,16873,0.822,13869.0,693.0,14562.0,0.88,0.72,30081.08,1898.94,4666.92,40.69,0,29.11,23.58,33.46,86.42,46.36,36.57,14.8,61.28,0,,,1,Sunday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0721,30685.9,33344.32,29725.73,32255.18,33861.81,32277.377143,32691.39,32694.753,1647.20848,28.3,0.0,-7.994167,NORMAL
2020-03-02,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68912,16873,0.822,13870.0,694.0,14564.0,0.88,0.72,33001.31,2013.35,4584.76,43.91,0,28.76,22.87,33.38,73.24,0.0,32.78,11.43,43.18,0,,,0,Monday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.072,30081.08,30685.9,34502.58,34241.57,32390.83,32328.141429,32536.097143,32568.728667,1558.554542,29.11,46.36,1.328211,NORMAL
2020-03-03,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68913,16874,0.822,13871.0,694.0,14565.0,0.88,0.72,33207.56,2073.62,4596.87,45.11,0,29.02,22.97,33.76,78.0,0.0,34.35,9.16,32.3,0,,,0,Tuesday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0721,33001.31,30081.08,32622.62,33086.0,29570.65,32113.674286,32447.507143,32589.078,1289.544707,28.76,0.0,1.89782,NORMAL
2020-03-04,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68914,16874,0.8221,13872.0,694.0,14566.0,0.88,0.72,32495.21,2015.46,4634.8,43.49,0,29.15,23.1,33.9,77.91,0.0,34.68,9.41,54.42,0,,,0,Wednesday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0722,33207.56,33001.31,33200.73,32872.15,32965.93,32197.237143,32456.19,32710.308333,1345.748507,29.02,0.0,-0.657586,NORMAL
2020-03-05,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68914,16874,0.8221,13872.0,694.0,14566.0,0.88,0.72,32751.95,2051.87,4571.26,44.89,0,29.48,23.27,34.36,78.07,0.0,35.64,10.74,58.85,0,,,0,Thursday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0721,32495.21,33207.56,31859.76,33563.26,33421.75,32096.448571,32429.265714,32694.617667,1283.0248,29.15,0.0,0.175357,NORMAL
2020-03-06,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68915,16875,0.8221,13874.0,694.0,14568.0,0.88,0.72,32654.55,2069.25,4545.02,45.53,0,28.91,22.97,33.57,77.55,0.0,33.98,9.21,51.91,0,,,0,Friday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0722,32751.95,32495.21,33344.32,33496.54,32675.43,32223.904286,32371.315,32672.291,1299.798815,29.48,0.0,-0.0543,NORMAL
2020-03-07,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68915,16875,0.8222,13874.0,694.0,14568.0,0.88,0.72,32300.92,1985.22,4581.99,43.33,0,29.24,23.16,34.02,79.74,0.0,35.36,10.44,58.52,0,,,1,Saturday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0721,32654.55,32751.95,30685.9,32223.12,32212.46,32125.365714,32311.172857,32671.595,1224.677996,28.91,0.0,-1.134548,NORMAL
2020-03-08,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68916,16875,0.8222,13875.0,694.0,14569.0,0.88,0.72,32679.48,2012.64,4543.3,44.3,0,29.95,23.63,34.91,84.68,14.76,38.86,11.23,56.39,0,,,1,Sunday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0722,32300.92,32654.55,30081.08,29725.73,32300.88,32356.082857,32316.73,32674.543667,1047.629238,29.24,0.0,0.015108,NORMAL
2020-03-09,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68916,16876,0.8222,13876.0,694.0,14570.0,0.88,0.72,33939.92,2184.65,4575.04,47.75,0,28.89,22.95,33.57,82.66,0.0,35.02,10.71,44.75,0,,,0,Monday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0721,32679.48,32300.92,33001.31,34502.58,31252.7,32727.282857,32527.712143,32687.163667,302.650446,29.95,14.76,3.832564,NORMAL
2020-03-10,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68917,16876,0.8223,13877.0,694.0,14571.0,0.88,0.72,33913.52,2100.95,4553.33,46.14,0,28.75,22.88,33.37,82.01,0.0,34.48,13.14,44.98,0,,,0,Tuesday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0722,33939.92,32679.48,33207.56,32622.62,30363.57,32861.37,32487.522143,32776.737667,550.624825,28.89,0.0,3.46826,NORMAL
2020-03-11,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68918,16876,0.8223,13877.0,694.0,14571.0,0.88,0.72,33051.79,2070.65,4509.67,45.92,0,28.1,22.62,32.41,79.01,2.9,32.2,9.02,56.81,0,,,0,Wednesday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0723,33913.52,33939.92,32495.21,33200.73,34488.29,32962.221429,32579.729286,32895.069333,675.166797,28.75,0.0,0.476426,NORMAL
2020-03-12,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68918,16877,0.8223,13879.0,694.0,14573.0,0.88,0.72,33350.82,2124.4,4579.95,46.38,0,28.72,22.88,33.31,79.41,0.0,33.86,10.02,53.06,0,,,0,Thursday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0722,33051.79,33913.52,32751.95,31859.76,35102.71,33041.732857,32569.090714,32847.186,643.009798,28.1,2.9,1.533264,NORMAL
2020-03-13,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68919,16877,0.8224,13879.0,694.0,14573.0,0.88,0.72,34351.37,2155.97,4565.3,47.23,0,28.47,22.75,32.97,80.32,0.0,33.38,9.39,48.73,0,,,0,Friday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0723,33350.82,33051.79,32654.55,33344.32,33561.53,33127.285714,32675.595,32788.789667,637.847333,28.72,0.0,4.765593,NORMAL
2020-03-14,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68919,16877,0.8224,13880.0,694.0,14574.0,0.88,0.72,31671.81,1897.55,3850.54,49.28,60,27.89,22.43,32.19,80.59,0.0,31.92,12.6,37.17,0,,,1,Saturday,3,1,2020,0,,PLANNED_MAINTENANCE,Synthetic planned maintenance and temporary capacity derating.,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0722,34351.37,33350.82,32300.92,30685.9,34042.75,33369.688571,32747.527143,32815.117667,742.146053,28.47,0.0,-3.484088,NORMAL
2020-03-15,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68920,16878,0.8224,13881.0,694.0,14575.0,0.88,0.72,30273.6,1858.41,4471.87,41.56,0,28.49,22.79,32.96,72.54,0.0,32.05,7.86,59.81,0,,,1,Sunday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0723,31671.81,34351.37,32679.48,30081.08,31988.72,33279.815714,32817.949286,32736.086333,911.836065,27.89,0.0,-7.522238,NORMAL
2020-03-16,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68920,16878,0.8225,13882.0,694.0,14576.0,0.88,0.72,34257.38,2162.52,4546.15,47.57,0,28.99,23.03,33.68,77.47,0.0,34.19,10.33,56.73,0,,,0,Monday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0722,30273.6,31671.81,33939.92,33001.31,32963.12,32936.118571,32831.700714,32678.915667,1462.800165,28.49,0.0,4.830222,NORMAL
2020-03-17,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68921,16878,0.8225,13882.0,694.0,14576.0,0.88,0.72,33339.19,2056.7,4595.43,44.76,0,28.73,22.86,33.33,76.03,0.0,33.22,11.92,42.3,0,,,0,Tuesday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0723,34257.38,30273.6,33913.52,33207.56,32255.18,32981.47,32921.42,32722.057667,1503.463951,28.99,0.0,1.885983,NORMAL
2020-03-18,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68922,16879,0.8225,13883.0,694.0,14577.0,0.88,0.72,35266.48,2160.73,4576.13,47.22,0,29.52,23.27,34.42,78.9,0.0,35.94,8.03,51.73,0,,,0,Wednesday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0724,33339.19,34257.38,33051.79,32495.21,34241.57,32899.422857,32930.822143,32758.191333,1459.140579,28.73,0.0,7.656982,NORMAL
2020-03-19,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68922,16879,0.8226,13884.0,694.0,14578.0,0.88,0.72,32863.67,2060.69,4501.08,45.78,0,29.02,22.99,33.76,73.54,0.0,33.45,8.22,40.91,0,,,0,Thursday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0723,35266.48,33339.19,33350.82,32751.95,33086.0,33215.807143,33128.77,32792.355,1715.303571,29.52,0.0,0.217474,NORMAL
2020-03-20,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68923,16879,0.8226,13885.0,694.0,14579.0,0.88,0.72,33620.29,2053.21,4529.5,45.33,0,28.61,22.87,33.13,73.7,0.0,32.53,10.89,65.93,0,,,0,Friday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0724,32863.67,35266.48,34351.37,32654.55,32872.15,33146.214286,33136.75,32784.944,1718.791628,29.02,0.0,2.547956,NORMAL
2020-03-21,Bagumbayan,Municipality,1206501000,6.5404,124.5669,UPLAND_INTERIOR,SUKELCO_GRID,1,,68923,16880,0.8226,13886.0,694.0,14580.0,0.88,0.72,33107.57,2090.18,4556.16,45.88,0,29.41,23.2,34.29,79.24,0.0,35.73,10.07,45.66,0,,,1,Saturday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,8.0723,33620.29,32863.67,31671.81,32300.92,33563.26,33041.774286,33205.731429,32809.882,1654.360978,28.61,0.0,0.907312,NORMAL
